CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.0018556841933472315,0.0,0.23643695014662755,0.0,0.12240663900414939,0.40639969342785986,0.31822863027806386,0.3610835780992825,0.08695652173913043,0.08778625954198471,0.5638297872340423,1.0000000000000002,0.2339955849889625,0.3177777777777778
0.002046085709006239,0.0,0.23643695014662755,0.0,0.12240663900414939,0.42632688254454865,0.31307929969104015,0.3610835780992825,0.08695652173913043,0.08778625954198471,0.5638297872340423,1.0000000000000002,0.34271523178807944,0.33333333333333337
0.002782402314131479,0.0,0.23643695014662755,0.0,0.12240663900414939,0.35217474611994637,0.9515962924819773,0.43106693704589477,0.08695652173913043,0.08778625954198471,0.5638297872340423,1.0000000000000002,0.8024282560706402,0.2088888888888889
0.002399126535856854,0.0,0.23643695014662755,0.0,0.12240663900414939,0.3910710864150221,0.6086508753861998,0.45086342514708694,0.08695652173913043,0.08778625954198471,0.5638297872340423,1.0000000000000002,0.3992825607064017,0.32
0.0009262685304285002,0.21,0.18988269794721407,0.0,0.10373443983402486,0.4602414255604522,0.44078269824922767,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,0.9966015724067968,0.32339955849889623,0.32666666666666666
0.0005314158004933805,0.21,0.18988269794721407,0.0,0.10373443983402486,0.5652423835983905,0.18743563336766222,0.5169729651083488,0.13043478260869565,0.10687022900763354,0.44680851063829796,1.0000000000000002,0.09795805739514349,0.4444444444444445
8.182544474601967e-05,0.75,0.12976539589442815,0.0,0.0435684647302903,0.44587085648591673,0.4603501544799177,0.5628949976811648,0.08695652173913043,0.5381679389312977,0.9042553191489362,1.0000000000000002,0.3606512141280353,0.3088888888888889
7.63179628881145e-05,0.9,0.02785923753665689,0.0,0.02904564315352698,0.7066487832918183,0.1956745623069001,0.6881030108485119,0.17391304347826086,0.07442748091603052,0.5638297872340423,0.9975399442049201,0.08498896247240617,0.6755555555555555
0.00015994176905712357,0.85,0.010263929618768326,0.0,0.0435684647302903,0.5407166123778501,0.3377960865087539,0.7327519573698043,0.043478260869565216,0.24045801526717553,0.5,1.0000000000000002,0.11147902869757173,0.43777777777777777
8.991807114947215e-05,1.0,0.03152492668621701,0.0,0.0456431535269709,0.6236826978348343,0.3872296601441813,0.6542934827087634,0.17391304347826086,0.13167938931297707,0.26595744680851063,0.9898554400202891,0.06125827814569537,0.5911111111111111
0.001664945484921414,0.25,0.17118768328445746,0.0,0.13278008298755184,0.49511400651465787,0.27085478887744596,0.6079167765461176,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9842252092315497,0.14155629139072848,0.4066666666666667
0.0010898070223316026,0.25,0.17118768328445746,0.0,0.13278008298755184,0.45334355240467505,0.4562306900102987,0.5276396075257573,0.30434782608695654,0.1851145038167939,0.7553191489361701,1.0000000000000002,0.20667770419426051,0.3244444444444445
0.001607285521796815,0.25,0.17118768328445746,0.0,0.13278008298755184,0.4177045410998276,0.6519052523171988,0.5543198537769736,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9954603094090794,0.315121412803532,0.30444444444444446
0.0018589437234264,0.25,0.17118768328445746,0.0,0.13278008298755184,0.4608162483234336,0.9320288362512874,0.5173185170366195,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9522698452954603,0.3507174392935982,0.24444444444444446
0.0011683729369984539,0.25,0.17118768328445746,0.0,0.13278008298755184,0.5547039662770646,0.6683831101956745,0.5543289472487702,0.30434782608695654,0.1851145038167939,0.7553191489361701,1.0000000000000002,0.13796909492273732,0.38222222222222224
0.0013507942238429455,0.25,0.17118768328445746,0.0,0.13278008298755184,0.6133358881011687,0.41709577754891863,0.6230210332002656,0.30434782608695654,0.1851145038167939,0.7553191489361701,0.9966522952066955,0.2144039735099338,0.4444444444444445
0.00014825241980769222,0.17500000000000002,0.03372434017595308,0.0,0.056224066390041516,0.6788656830810501,0.5829042224510813,0.735961952914003,0.08695652173913043,0.05534351145038163,0.6382978723404256,0.9907177276185646,0.17439293598233996,0.6222222222222222
0.00033179768254155224,0.8,0.10667155425219943,0.0,0.018672199170124415,0.5228971067254263,0.1534500514933059,0.49849503041766324,0.13043478260869565,0.28625954198473275,0.37234042553191493,1.0000000000000002,0.08112582781456953,0.41111111111111115
0.0004211537657463403,0.8,0.10667155425219943,0.0,0.018672199170124415,0.4265184901322091,0.29042224510813597,0.49849503041766324,0.13043478260869565,0.28625954198473275,0.37234042553191493,1.0000000000000002,0.2348233995584989,0.32
0.0005796343661472849,0.125,0.2056451612903226,0.0,0.04149377593360981,0.44395478060931215,0.19052523171987643,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,0.9982500634035,0.1757726269315673,0.3777777777777778
0.001452401644241849,0.125,0.2056451612903226,0.0,0.04149377593360981,0.3895382257137384,0.349124613800206,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,1.0000000000000002,0.31346578366445915,0.27555555555555555
0.001369452223606461,0.125,0.2056451612903226,0.0,0.04149377593360981,0.44529603372293536,0.309989701338826,0.48817393992852537,0.13043478260869565,0.30152671755725186,0.6702127659574466,1.0000000000000002,0.19481236203090505,0.35333333333333333
0.0009209858437484687,0.0,0.3793988269794722,0.0,0.049792531120331884,0.5472312703583061,0.03810504634397528,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.966599036266802,0.1376931567328918,0.4266666666666667
0.0017133888457531922,0.0,0.3793988269794722,0.0,0.049792531120331884,0.4598582103851313,0.15036045314109167,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.9493786457012428,0.22488962472406182,0.3711111111111111
0.0009589762288091206,0.0,0.3793988269794722,0.0,0.049792531120331884,0.4797853995018203,0.05046343975283214,0.37807927688712273,0.13043478260869565,0.22519083969465642,0.7021276595744679,0.9848085214303831,0.10458057395143486,0.3955555555555556
0.000998090589759141,0.0,0.45344574780058655,0.0,0.09958506224066388,0.5221306763747843,0.43357363542739447,0.30672280369922433,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9653309662693381,0.19895143487858719,0.36444444444444446
0.0010701374442676555,0.0,0.45344574780058655,0.0,0.09958506224066388,0.5207894232611611,0.737384140061792,0.26576580672735045,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9410601065178799,0.282560706401766,0.33333333333333337
0.0009076105306649845,0.0,0.45344574780058655,0.0,0.09958506224066388,0.4941559685763556,0.44181256436663235,0.2692486064254471,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9747907684504185,0.2356512141280353,0.35111111111111115
0.0005635615109293168,0.0,0.45344574780058655,0.0,0.09958506224066388,0.5117838666411191,0.5231719876416066,0.35323591193881915,0.17391304347826086,0.4026717557251908,0.6489361702127658,0.9733705300532589,0.29277041942604853,0.36
0.0003912560070891407,0.25,0.16129032258064516,0.0,0.07676348547717837,0.6066296225330524,0.31513903192584963,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,1.0000000000000002,0.09823399558498896,0.5111111111111111
0.00043048276562809796,0.25,0.16129032258064516,0.0,0.07676348547717837,0.5859360030657214,0.6951596292481977,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,0.996779102206442,0.15149006622516556,0.42
0.0003402275017118153,0.25,0.16129032258064516,0.0,0.07676348547717837,0.5251963977773518,0.3017507723995881,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,1.0000000000000002,0.1376931567328918,0.44
0.00032808856210663655,0.25,0.16129032258064516,0.0,0.07676348547717837,0.4993293734431884,0.45108135942327504,0.38839127390446393,0.13043478260869565,0.1793893129770992,0.6808510638297873,0.9841237636317525,0.1594922737306843,0.39777777777777773
0.0004975841262233916,0.0,0.14772727272727273,0.0,0.12448132780082988,0.541866257903813,0.4644696189495366,0.3318935336322054,0.08695652173913043,0.1145038167938931,0.6276595744680851,1.0000000000000002,0.21771523178807944,0.42
0.0005735648963446956,0.0,0.14772727272727273,0.0,0.12448132780082988,0.5880436865299866,0.5478887744593203,0.3008211405032328,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.9883337560233326,0.13245033112582782,0.48000000000000004
0.000512083415196244,0.0,0.14772727272727273,0.0,0.12448132780082988,0.4702050201187967,0.4346035015447992,0.29986632596459,0.08695652173913043,0.1145038167938931,0.6276595744680851,0.9976921126046158,0.30711920529801323,0.3888888888888889
0.0005651350771744325,0.0,0.10813782991202346,0.0,0.20746887966804983,0.6602797470779843,0.858908341915551,0.20843146704980492,0.043478260869565216,0.1583969465648855,0.5531914893617023,1.0000000000000002,0.10402869757174393,0.4133333333333334
0.0005248967403350438,0.0,0.10813782991202346,0.0,0.20746887966804983,0.6740754933895382,0.619979402677652,0.2077767370804499,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9978696424042607,0.10954746136865343,0.5266666666666666
0.0004554350303720765,0.0,0.10813782991202346,0.0,0.20746887966804983,0.5472312703583061,0.6508753861997939,0.17847757095181366,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9880294192239413,0.19536423841059603,0.39111111111111113
0.0003709120434915727,0.0,0.10813782991202346,0.0,0.20746887966804983,0.5449319793063806,0.7312049433573636,0.17845938400822048,0.043478260869565216,0.1583969465648855,0.5531914893617023,0.9915039310169922,0.17853200883002204,0.3777777777777778
0.00025210779198533257,0.28,0.5344574780058651,0.0,0.15560165975103735,0.5077601073002492,0.26776519052523173,0.23063772517709535,0.13043478260869565,0.1583969465648855,0.5957446808510638,0.9985544002028913,0.12362030905077262,0.4444444444444445
0.0004115999706867088,0.28,0.5344574780058651,0.0,0.15560165975103735,0.5150411956313469,0.7662203913491246,0.2260091480326274,0.13043478260869565,0.1583969465648855,0.5957446808510638,1.0000000000000002,0.24448123620309048,0.34666666666666673
0.0013006648991771147,0.0,0.08907624633431087,0.0,0.1161825726141078,0.5870856485916843,0.5653964984552008,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9012934313974132,0.1357615894039735,0.5199999999999999
0.0012219865869213266,0.0,0.08907624633431087,0.0,0.1161825726141078,0.49856294309254656,0.6869207003089598,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9871417702257165,0.2651766004415011,0.36444444444444446
0.0012870647909157572,0.0,0.08907624633431087,0.0,0.1161825726141078,0.8637670051734051,0.752832131822863,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,1.0000000000000002,0.0684326710816777,0.7488888888888889
0.0008491637844178277,0.0,0.08907624633431087,0.0,0.1161825726141078,0.8160567158459476,0.35015447991761073,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,0.9914532082170936,0.050772626931567325,0.8622222222222221
0.0007000121838986407,0.0,0.08907624633431087,0.0,0.1161825726141078,0.7386472504311171,0.6138002059732235,0.2151151688203039,0.043478260869565216,0.1698473282442748,0.574468085106383,1.0000000000000002,0.1230684326710817,0.6266666666666667
0.0015998672809269833,0.0,0.29692082111436957,0.0,0.27178423236514526,0.6066296225330524,0.7929969104016479,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9945726604108548,0.21219646799116998,0.5
0.0012138939605178742,0.0,0.29692082111436957,0.0,0.27178423236514526,0.6169764322667176,0.7044284243048403,0.15699879056825106,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9966522952066955,0.16390728476821192,0.4777777777777778
0.0025001719683110735,0.0,0.29692082111436957,0.0,0.27178423236514526,0.5449319793063806,0.8496395468589084,0.1441406214478626,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.1729647476540705,0.24558498896247244,0.3022222222222223
0.0014980350653502061,0.0,0.29692082111436957,0.0,0.27178423236514526,0.4993293734431884,0.8970133882595263,0.11743309478125653,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9893228506213544,0.2924944812362031,0.3355555555555556
0.0014195815482722916,0.0,0.29692082111436957,0.0,0.27178423236514526,0.43878137574247933,0.9660144181256437,0.08887049986814467,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9927720010144561,0.40673289183222955,0.32222222222222224
0.001853211446390621,0.0,0.29692082111436957,0.0,0.27178423236514526,0.43590726192757245,0.9165808444902164,0.09833680400840238,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9968805478062389,0.46716335540838855,0.32222222222222224
0.00140328389787645,0.0,0.29692082111436957,0.0,0.27178423236514526,0.4916650699367694,0.8475798146240989,0.09027998799661723,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9766421506467158,0.3410596026490066,0.3422222222222222
0.0013678786573613452,0.0,0.29692082111436957,0.0,0.27178423236514526,0.5581529028549531,0.9701338825952626,0.11851521792505161,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.99579000760842,0.29083885209713023,0.32888888888888895
0.002892102360933835,0.0,0.29692082111436957,0.0,0.27178423236514526,0.5112090438781375,0.9093717816683832,0.12871809328083372,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.98562008622876,0.3813465783664459,0.32
0.0011420719011872333,0.0,0.29692082111436957,0.0,0.27178423236514526,0.5046943858976817,0.5303810504634398,0.14987860215151544,0.17391304347826086,0.37595419847328243,0.8829787234042552,0.9913517626172965,0.3109823399558499,0.3711111111111111
0.0010623820106310136,0.0,0.3500733137829912,0.0,0.32780082987551873,0.6043303314811267,0.8105046343975283,0.14075784993952845,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9966776566066448,0.2326158940397351,0.3955555555555556
0.0013147145977942198,0.0,0.3500733137829912,0.0,0.32780082987551873,0.45066104617742864,0.9268795056642637,0.11128590784675683,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.995054527009891,0.3995584988962472,0.3066666666666667
0.0024255399692570115,0.0,0.3500733137829912,0.0,0.32780082987551873,0.4849588043686529,0.9526261585993822,0.12898180396293502,0.21739130434782608,0.46755725190839686,0.5531914893617023,1.0000000000000002,0.423841059602649,0.30444444444444446
0.0015284948119520898,0.0,0.3500733137829912,0.0,0.32780082987551873,0.5159992335696492,0.8372811534500515,0.10247433367585411,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9793050976413898,0.24061810154525382,0.30000000000000004
0.0016259435215603304,0.0,0.3500733137829912,0.0,0.32780082987551873,0.4713546656447595,0.8208032955715756,0.14711418672534987,0.21739130434782608,0.46755725190839686,0.5531914893617023,0.9939386254121229,0.23647902869757176,0.3155555555555556
0.0007043956898671775,0.0,0.9233870967741936,0.0,0.3983402489626554,0.44242191990802826,0.6879505664263645,0.10258345533741327,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9803449150393102,0.34878587196467986,0.3777777777777778
0.000734293448524377,0.0,0.9233870967741936,0.0,0.3983402489626554,0.46809733665453146,0.8362512873326466,0.09710009184406516,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9512300278975401,0.34602649006622516,0.34
0.0009741499033155941,0.0,0.9233870967741936,0.0,0.3983402489626554,0.4598582103851313,0.9268795056642637,0.08705180550882523,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9522952066954096,0.4470198675496688,0.34444444444444444
0.0010359685772308562,0.0,0.9233870967741936,0.0,0.3983402489626554,0.4441463881969726,0.956745623069001,0.07972246724076786,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9555668272888664,0.4373620309050772,0.3066666666666667
0.00182870877200239,0.0,0.9233870967741936,0.0,0.3983402489626554,0.464648400076643,0.8805355303810505,0.07850394202002382,0.043478260869565216,0.001908396946564861,0.6914893617021276,0.9698706568602588,0.3609271523178808,0.36444444444444446
0.0028417482410901308,0.0,0.7855571847507332,0.0,0.48755186721991695,0.4085073768921249,0.9588053553038105,0.05989869872418592,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9878518894242964,0.42660044150110377,0.24888888888888888
0.0035867194605635074,0.0,0.7855571847507332,0.0,0.48755186721991695,0.5499137765855527,0.9876416065911431,0.06209931889896243,0.13043478260869565,0.4770992366412213,0.9148936170212765,1.0000000000000002,0.3769315673289183,0.2888888888888889
0.009834002248850959,0.0,0.7855571847507332,0.0,0.48755186721991695,0.39777735198313835,0.945417095777549,0.0773217906864662,0.13043478260869565,0.4770992366412213,0.9148936170212765,1.0000000000000002,0.4583333333333333,0.20666666666666672
0.0037511571331781046,0.0,0.7855571847507332,0.0,0.48755186721991695,0.5550871814523856,0.9886714727085479,0.08992534259654995,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9952827796094345,0.2999448123620309,0.3155555555555556
0.01333732269842333,0.0,0.7855571847507332,0.0,0.48755186721991695,0.5297949798812033,0.976313079299691,0.10379288708636071,0.13043478260869565,0.4770992366412213,0.9148936170212765,1.0000000000000002,0.2905629139072847,0.3244444444444445
0.0065609844590101725,0.0,0.7855571847507332,0.0,0.48755186721991695,0.538608928913585,0.9783728115345005,0.10892160517964154,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9717474004565052,0.2591059602649006,0.4000000000000001
0.010900880163039446,0.0,0.7855571847507332,0.0,0.48755186721991695,0.42077026250239513,0.9835221421215243,0.11061299093380865,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.6598021810803957,0.4299116997792494,0.23555555555555557
0.00619827743951099,0.0,0.7855571847507332,0.0,0.48755186721991695,0.5315194481701476,0.9814624098867148,0.08921605179641535,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9943444078113114,0.42025386313465785,0.29111111111111115
0.003555360533250129,0.0,0.7855571847507332,0.0,0.48755186721991695,0.4562176662195824,0.933058702368692,0.07613963935290856,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9527009890945981,0.41859823399558493,0.27555555555555555
0.0038890689748036075,0.0,0.7855571847507332,0.0,0.48755186721991695,0.5543207511017435,0.9835221421215243,0.06549118387909321,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9928480852143039,0.35485651214128033,0.26888888888888896
0.0060492382365807396,0.0,0.7855571847507332,0.0,0.48755186721991695,0.49626365204062084,0.9783728115345005,0.049022906455455637,0.13043478260869565,0.4770992366412213,0.9148936170212765,1.0000000000000002,0.461644591611479,0.2844444444444445
0.003198610585964598,0.0,0.7855571847507332,0.0,0.48755186721991695,0.5006706265568118,0.9340885684860968,0.04385781447498842,0.13043478260869565,0.4770992366412213,0.9148936170212765,0.9776312452447375,0.6189293598233996,0.2
0.01823448564840146,0.0,0.7855571847507332,0.0,0.48755186721991695,0.2793638628089672,1.0,0.028171575625858217,0.13043478260869565,0.4770992366412213,0.9148936170212765,1.0000000000000002,0.9017660044150109,0.2088888888888889
0.037256765997661236,0.0,0.7008797653958945,1.0,1.0,0.3529411764705882,1.0,0.017459465849466685,0.17391304347826086,0.41221374045801523,0.22340425531914887,1.0000000000000002,0.6923289183222958,0.1866666666666667
0.04598275281477283,0.0,0.7008797653958945,0.0,1.0,0.3653956696685189,1.0,0.02566177740999738,0.17391304347826086,0.41221374045801523,0.22340425531914887,1.0000000000000002,0.6812913907284768,0.23555555555555557
